show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s9533,Movie,Quantum Of Solace (4K UHD),Marc Forster,"Daniel Craig, Olga Kurylenko, Mathieu Amalric","Italy, Spain","October 8, 2021",2008,PG-13,106 min,"Action, Adventure, Drama","On a non-stop quest for justice that crisscrosses the globe, Bond (Daniel Craig) uncovers an intricate conspiracy by the mysterious Quantum organization to take control of one of the world's most important natural resources! Judi Dench also stars.",Amazon Prime
s9534,Movie,Quantum of Solace,Marc Forster,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Giancarlo Giannini, Jeffrey Wright, Judi Dench","Italy, Spain","October 8, 2021",2008,PG-13,106 min,Action,"HD. Seeking vengeance for his lover's death, James Bond uncovers a conspiracy to take control of a country's most precious natural resource.",Amazon Prime
s9537,Movie,Plan,Hriday Shetty,"Sanjay Dutt, Priyanka Chopra, Mahesh Manjrekar, Mukesh Khanna, Sameera Reddy, Dino Morea, Sanjay Suri, Rohit Roy, Bikram Saluja, Riya Sen, Sanjay Mishra, Payal Rohatgi, Sharad S. Kapoor, Razak Khan","Italy, Spain","October 8, 2021",2004,18+,141 min,"Action, Comedy, Suspense","Plan Is A Bollywood Thriller Action Movie, Directed By Hriday Shetty, Starring Sanjay Dutt, Priyanka Chopra, Dino Morea and Sameera Reddy In The Lead Roles. Four Friends Bobby, Lucky, Jai And Omi Arrive In Mumbai With Dreams Of Making It Big. They Kidnap A Businessman Hoping To Extort Money From Him, But He Turns Out To Be A Gangster.",Amazon Prime
s9544,TV Show,Like Father Like Son,Ryan Zaragoza,"Jemma Redgrave, Phil Davis, Tara Fitzgerald, Robson Green","Italy, Spain","October 8, 2021",2005,16+,1 Season,Drama,"Dee Stanton seems to have it all - Progressing in her career and is engaged to her boyfriend Dominic. It's a far cry from the day 11 years ago when she arrived home with her young son to discover that her husband had been arrested for brutally murdering four young women. Dee has moved on from those dark days, but her 15-year-old son Jamie is determined to find out more about his father.",Amazon Prime
s9552,Movie,Evilution,Chris Conlee,"Eric Peter-Kaiser, Tim Colceri, James Duval, Guillermo Diaz","Italy, Spain","October 8, 2021",2009,18+,91 min,"Action, Horror, Science Fiction","A microscopic alien form is secretly used by the Army to resurrect dead soldiers. After an experiment gone wrong, a scientist steals the last specimen and hides out in a residential building hoping to reverse the damage. One fateful night, the alien life form is set loose and turns the residence into the walking dead. He must find a way to destroy the alien possessed before the end of human race.",Amazon Prime
s9553,Movie,Die Another Day (4K UHD),Lee Tamahori,"Colin Salmon, Halle Berry, Pierce Brosnan","Italy, Spain","October 8, 2021",2002,PG-13,133 min,"Action, Adventure",James Bond's newest mission begins with a spectacular high-speed hovercraft chase through a minefield in the demilitarized zone separating North and South Korea - and the action doesn't let up until the credits toll.,Amazon Prime
s9554,Movie,Die Another Day,Lee Tamahori,"Pierce Brosnan (James Bond), Halle Berry (Jinx), Toby Stephens (Gustav Graves), Rosamund Pike (Miranda Frost), Rick Yune (Zao), Judi Dench (M), John Cleese (Q), Michael Madsen (Damian Falco), Will Yun Lee (Col. Moon), Kenneth Tsang (Gen. Moon), Emilio Echevarria (Raoul), Michael Gorevoy (Vlad), Lawrence Makoare (Mr. Kil), Colin Salmon (Charles Robinson), Samantha Bond (Miss Moneypenny), Madonna (Verity), Ben Wee (Snooty Desk Clerk), Rachel Grant (Peaceful), Ian Pirie (Creep), Simon Andreu (Dr. Alvarez), Mark Dymond (Van Bierk), Deborah Moore (Air Hostess), Oliver Skeete (Concierge), Joaquin Martinez (Old Man at Cigar Factory), Michael G. Wilson (General Chnadler), Daryl Kwan (General Han), Vincent Wong (General Li), Stuart Ong (General Dong), Manolo Caro (Cuban Waiter), Tymarah (Korean Scorpion Guard), Paul Darrow (Doctor), Lucas Hare (Medic), Cristina Contes (Nurse), Stewart Scudamore (Buckingham Palace Reporter), Bill Nash (Buckingham Palace Reporter), James Wallace (Buckingham Palace Reporter), Ami Chorlton (Buckingham Palace Reporter)","Italy, Spain","October 8, 2021",2002,PG-13,133 min,Action,Bond must discover the connection between a North Korean terrorist and an adventurous diamond broker whose looks may be deceiving.,Amazon Prime
s9558,Movie,Date Night: World Premiere,Shawn Levy,"Steve Carell,  Tina Fey,  Mark Wahlberg,  Taraji P. Henson","Italy, Spain","October 8, 2021",2010,NR,5 min,Comedy,Date Night: World Premiere,Amazon Prime
s9559,Movie,Date Night: Making a Scene,Shawn Levy,"Steve Carell,  Tina Fey,  Mark Wahlberg,  Taraji P. Henson","Italy, Spain","October 8, 2021",2010,NR,10 min,Comedy,Date Night: Making a Scene,Amazon Prime
s9560,Movie,Casino Royale (2006) (4K UHD),Martin Campbell,"Steve Carell,  Tina Fey,  Mark Wahlberg,  Taraji P. Henson","Italy, Spain","October 8, 2021",2006,PG-13,145 min,"Action, Adventure, Drama","Based on Ian Fleming's first 007 novel, James Bond (Daniel Craig) must thwart a dangerous Russian spy who is funding global terrorists from winning a poker game worth millions. The 21st film in the most successful film series in cinematic history.",Amazon Prime
s9563,Movie,Basement Jack,Michael Shelton,"Eric Peter-Kaiser, Lynn Lowry, Tiffany Shepis, Billy Morrison, Michele Morrow",United States,"October 8, 2021",2009,18+,93 min,Horror,"Karen, the lone survivor of a killing spree perpetrated by a teenage serial killer that's known as ""Basement Jack"", has been living in fear that one day he would be released. Her worst nightmare comes true when a judge ordered his released. Soon, murders were occurring all over and Karen realizes that he was hunting her and that her only option is to find Jack and ends it. So the hunt began.",Amazon Prime
s9565,Movie,A-Team: Life After Film School with Joe Carnahan,20th Century Fox,"Sullivan Stapleton, Charlie Bewley, Joshua Henry, Diarmaid Murtagh, Dimitri Leonidas, J. K. Simmons",United States,"October 8, 2021",2010,PG-13,10 min,"Action, Adventure, Comedy",The A-Team is now available for download! A group of film students get the opportunity of a lifetime... to interview director Joe Carnahan of The A-Team! Join the students as they learn about the industry through the words of Joe himself.,Amazon Prime
s9569,Movie,Villain,K. S. Ravikumar,"Ajith Kumar, Meena, Kiran, Ramesh Khanna, Karunas","United States, Canada","October 8, 2021",2002,13+,165 min,"Comedy, Drama","Shiva, a bus conductor, robs the corrupt in order to fund an organisation that aids those with disabilities. To avoid detection and trial, he pretends to be his twin, who has disabilities.",Amazon Prime
s9570,Movie,Under the Greenwood Tree,Nick Laughland,"James Murray, Steve Pemberton, Keeley Hawes, Ben Miles","United States, Canada","October 8, 2021",2005,7+,94 min,"Drama, Romance","Amidst the surrounding farms and woodlands of the idyllic village of Mellstock, southern England, a love story grows between local boy Dick Dewey and beautiful schoolteacher Fancy Day. But in seeking her hand in marriage penniless Dick finds himself in competition with other more likely suitors, will true love win out or will the social traditions of Victorian England determine Fancy's future?",Amazon Prime
s9573,Movie,The Star,Nikolai Lebedev,"Igor Petrenko, Artem Semakin, Alexei Panin, Alexei Kravchenko","United States, Canada","October 8, 2021",2002,16+,97 min,"Action, Drama","World War II, 1944. Based on a novelette of the same by Emmanuil Kazakevich. The Star is a call-sign of a reconnaissance detachment behind enemy lines. Their task: to reveal the German army's plans and find armored troops. At the cost of their lives, the soldiers inform headquarters about a massive, forthcoming attack.",Amazon Prime
s9577,Movie,The A-Team,Joe Carnahan,"Liam Neeson, Bradley Cooper, Sharlto Copley, Jessica Biel","United States, Canada","October 8, 2021",2010,PG-13,119 min,Action,"The big screen, 21st century version of the action packed series THE A-TEAM.",Amazon Prime
s9580,Movie,Stomp The Yard,Sylvain White,"Chris Brown, Ne-Yo, Darrin Henson, Meagan Good, Columbus Short","United States, Canada","October 8, 2021",2007,18+,114 min,Drama,"DJ (Columbus Short), an amazing underground street dancer, hasn't been in college for a day before he's entranced by a lovely co-ed, April (Meagan Good).Working as a gardener to pay the bills, DJ doesn't fit in with the wealthier students around campus, but one thing does catch his attention – the rival fraternity competitions known as ""stepping."" With April's help, DJ learns about the legacy ..",Amazon Prime
s9589,Movie,Meet the Spartans,"Jason Friedberg, Aaron Seltzer",Carmen Electra,United States,"October 8, 2021",2008,PG-13,84 min,Comedy,"From the creators of Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed MEET THE SPARTANS.",Amazon Prime
s9591,Movie,Knight and Day,20th_century_fox,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Moll��, Viola Davis, 20TH_CENTURY_FOX, Rich Manley, Trevor Loomis, Nilaja Sun, Tommy Nohilly, Taylor Treadwell, Christian Finnegan, Nicholas Art, Brian Dykstra, Brian Tarantina, Natasha Paczkowski, Jerrell Lee, Matthew Lawler, Ronn Surels, Eric Robert Bradshaw Bennett, Scott Wahle, Sara Underwood, Helen L. Welsh, King Orba, Adam Gregor, Mitch E. Bowan, Gerry Carbajal, Charlie Alejandro, Carl Alleyne, Brian Bradbury, Katelyn Cahill, Desiree April Connolly, Jeffrey Corazzini, Holland Diaz, 20th_Century_Fox",United States,"October 8, 2021",2010,PG-13,110 min,Action,"""Big screen superstars Tom Cruise and Cameron Diaz come together in this fun, action-packed thrill-ride that will keep you on the edge of your seat. When a small-town girl named June (Diaz) meets a mysterious stranger (Cruise), she thinks she's found the man of her dreams. But she soon discovers he's a fugitive super-spy, who thrusts her into a thrilling cat-and-mouse chase that spans the globe. As the bullets and sparks fly, June must decide if her """"Knight"""" in shining armor is a dangerous traitor or the love of her life. """,Amazon Prime
s9593,Movie,Klown Kamp Massacre,Philip Gunn,"Jared Herholtz, Ross Kelly",United States,"October 8, 2021",2010,18+,83 min,"Comedy, Horror","Fifteen years ago, Edwin went to clown camp to fulfill his lifelong dream of bringing laughter to the world... but nobody laughed. Now, Edwin slashes, stabs, strangles, and disembowels the clowns while laughing insanely at his own bad jokes.",Amazon Prime
s9595,Movie,John Tucker Must Die,Betty Thomas,"Jesse Metcalfe, Brittany Snow, Ashanti, Sophia Bush, Arielle Kebbel, Jenny McCarthy",United States,"October 8, 2021",2006,PG-13,90 min,"Comedy, Young Adult Audience",HD. Three high-school beauties plot to bring the cocky campus stud down after they discover they've all been dating him at the same time.,Amazon Prime
s9601,Movie,Doc West - Part 1,"Giulio Base, Terence Hill","Terence Hill, Clare Carey, Paul Sorvino, Maria P. Petruolo",United States,"October 8, 2021",2010,PG,94 min,"Comedy, Western","After bandits steal his poker winnings this American legend makes his way to the next town in search of them. Seeking out his revenge during a poker game gone bad Doc West finds himself in the local town jail. When his past is exposed and a battle amongst the town breaks out in gunfire he will have to choose sides, between the outlaws or the law-abiding citizens.",Amazon Prime
s9602,Movie,Date Night,Shawn Levy,"Mark Wahlberg, Steve Carell, Taraji P. Henson, Tina Fey, Common",United States,"October 8, 2021",2010,PG-13,88 min,Comedy,A typical suburban couple's date night becomes much more than they expected when a case of mistaken identity hurtles them into non-stop adventure.,Amazon Prime
s9605,Movie,Bride Wars,Gary Winick,"Kate Hudson, Anne Hathaway, Kristen Johnston, Bryan Greenberg, Candice Bergen",United States,"October 8, 2021",2009,PG,89 min,Comedy,"When a clerical error causes a clash in wedding dates, two best friends who'd do anything for each other find themselves in a no-holds-barred, take-no-prisoners struggle that threatens to erupt into all-out war.",Amazon Prime
s9606,Movie,Bojangles,Joseph Sargent,"Gregory Hines, Peter Riegert, Kimberly Elise, Maria Ricossa, Savion Glover, Linette Doherty",United States,"October 8, 2021",2001,18+,101 min,Drama,"Biography of the legendary showman Bill Robinson, better known as Mr. Bojangles.",Amazon Prime
s9614,Movie,What Happens in Vegas (Extended Edition),Tom Vaughan,"Cameron Diaz, Ashton Kutcher, Rob Corddry, Lake Bell, Jason Sudeikis, Treat Williams, Deirdre O'Connell, Michelle Krusiec, Dennis Farina, Zach Galifianakis, Queen Latifah, Krysten Ritter, Ricky Garcia, Andrew Daly, Benita Robledo, Dennis Miller, Amanda Setton, Toni Busker, Jessica McKee, Ricardo Walker, Valerie Orlik, Ben Best, Clem Cheung, Eric Zuckerman, Caroline Willman, Thomas McGoldrick, Billy Eichner, Maddie Corman, Brian M. Wixson, Jerry V. Lindsay, Samantha Ridge, Richard M. Schaeffer, Michael P. Molnar, John Eisenberg, Ciaran T. O'Kelly, Jennifer Trier, Michael Harkins, Patrick Knighton, Adam Zuniga, Aaron Nauta, Christopher Negrin, Brittany Dawn Beall, Ariel Shafir, Sheena Alonzo, Bradley Morone, Cheryl Cosenza, Cassidy Gard, Meagan Gordon, Heather Kristin, Hector Lincoln, Matthew Martini, Sarah Poynter, Delia Sheppard, Tom Stratford, Jonathan Yvon, Dennis Albanese, Ronald E. Giles, Adam Goodnoff-Cernese, Sam Kalidi, Joe Mancini, Charles Pendelton, Thomas Torrey",United States,"October 8, 2021",2008,NR,101 min,Comedy,Jack Fuller (Ashton Kutcher) and Joy McNally (Cameron Diaz) are two strangers who awaken together to discover they've gotten married following a night of debauchery in Sin City...,Amazon Prime
s9615,Movie,What Happens in Vegas,Tom Vaughan,"Cameron Diaz,  Ashton Kutcher,  Rob Corddry,  Lake Bell",United States,"October 8, 2021",2008,PG-13,99 min,Comedy,Jack Fuller (Ashton Kutcher) and Joy McNally (Cameron Diaz) are two strangers who awaken together to discover they've gotten married following a night of debauchery in Sin City... and one of them has won a huge jackpot after playing the other's quarter.,Amazon Prime
s9622,Movie,The Rocker,Peter Cattaneo,"Rainn Wilson, Christina Applegate, Teddy Geiger, Josh Gad, Emma Stone, Jeff Garlin, Jane Lynch, Jason Sudeikis, Will Arnett, Howard Hesseman, Fred Armisen, Bradley Cooper, Lonny Ross, Jon Glaser, Jane Krakowski, Samantha Weinstein, Demetri Martin, Aziz Ansari, Ellie Knaus, Laura DeCarteret, Steve Adams, Mark Forward, Vik Sahay, Brittany Allen, Jonathan Malen, Rebecca Northan, Keir Gilchrist, Simon Sinn, SuChin Pak, Ennis Esmer, Nicole Arbour, Wesley Morgan, Tanya Bevan, Marvin Karon, Sandi Ross, Talia Russo, Jon Cor, Darrel Gamotin, Angela Maiorano, Nick Spencer, Allan Roberto, Patrick Hagarty, Jessica Porter, Dave Kiner, Guy Sanvido, Christian Potenza, Pete Best, Jessica Barrow, Jordan Lawson, Richard Wadham",United States,"October 8, 2021",2008,PG-13,102 min,"Arts, Entertainment, and Culture, Comedy",Rainn Wilson (TV's The Office) drums up huge laughs in this hilarious comedy about living in a rock 'n' roll dream...and waking up in a midlife crisis.,Amazon Prime
